+-----------+--------------------+--------------------+--------------------+--------------------+------------------------+---------------------+-----------------------+---------------------+
|    name   |         EN         |         SD         |         SF         |         MI         |          SCD           |         VIF         |          Qabf         |         SSIM        |
| 00000.png | 6.774428297994012  | 31.51586709139377  | 6.496822630067073  | 2.3738983375886855 |  -0.2505637793269436   |  0.8463277573003174 |  0.021522684983147137 |  1.442072745520457  |
| 00390.png | 6.747780132140842  | 35.19592795082138  | 4.057797097372607  | 2.241223674666238  |  -0.6650810912682339   |  1.052982254469106  |  0.04302612870961924  |  1.6331156815371486 |
| 01587.png | 6.569829538437103  | 29.95439558664189  | 6.322386983791507  | 3.108034748589534  |   0.5820357593805588   |  0.8121537273484031 |  0.03188116566391136  |  1.3943514614096062 |
| 00826.png | 6.848508975646327  | 32.89433313563819  |  4.00348099819982  | 2.928133827205981  |  -0.3230569469711723   |  0.8597761233293899 |  0.02573928379422807  |  1.6592815389893536 |
| 00325.png | 6.889156058446648  | 44.40980532498378  | 2.6314930021774816 | 3.566547023895901  |  -0.6399968620786082   |  0.9584337296936645 |  0.05437929698200315  |  1.627543873930758  |
| 03173.png | 6.503589103903826  | 35.69757702117489  | 6.435517850395632  | 3.1928322677242105 |   0.2700785295128292   |  0.7788761404892974 |  0.04501371560469494  |  1.3052804647347884 |
| 03836.png | 6.631665792197363  | 31.764927125778442 | 6.171489058604378  | 2.973802366408473  |  0.24379254669905248   |  0.7210449290647988 |  0.04083944020086531  |  1.363347104314184  |
| 01929.png | 5.920548852499414  | 43.021308379480956 | 4.877769572898907  | 1.4596550269563437 |   -0.444766084828972   | 0.18770343717739535 | 0.0014185529357347829 |  1.043018498973619  |
| 00878.png |  6.64504990852872  | 31.668964209451282 | 8.278338913176952  | 2.476233720404048  |   0.3154217438078223   |  0.8008672616769725 |  0.02007074219006764  |  1.287224732618772  |
| 02544.png | 6.673593517799122  | 40.611659303370146 | 3.2720091287728295 | 3.0188238528084588 |  -0.4268970807349498   |  0.9514221755455621 |  0.054383695773377295 |  1.7824866109868591 |
| 03589.png | 6.753292338961339  |  33.2678120856928  | 5.512673101404135  | 3.375340766783653  |  0.09542173112463125   |  0.6500271398014401 |  0.054658388197148494 |  1.2335900004821767 |
| 02464.png | 6.046335579870497  | 30.361023610439215 | 5.5307251575794245 | 3.0485434104719418 |  0.09859701598489491   |  0.6284994208308284 |  0.06354084980266883  |  1.3210663255005233 |
| 01919.png | 5.9197285555187715 | 43.27199193787598  | 4.878336407484173  | 1.4746591109982636 |  -0.41660422231427857  | 0.17399070125025612 | 0.0012574107676162237 |  1.0437246783642515 |
| 01977.png | 6.625544353122594  | 29.840798963462454 | 8.506851178534815  | 2.7009702290888318 |   0.6424747968625472   |  0.7371577874629854 |  0.022185196013981865 |  1.2334957539029767 |
| 01803.png | 6.289053687633333  | 40.62656190594256  | 5.060952627875108  | 2.2977645994970146 |   0.7137697434998971   |  0.3706686172093555 |  0.009511780045561429 |  1.2258149280031658 |
| 01115.png | 6.107488819809815  | 27.94037591229648  | 3.523242556272589  | 3.1808300500783346 |  -0.5244143401673883   |  0.8244559377340415 |  0.046122013888196256 |  1.6054670930199955 |
| 01432.png |  7.40860468193809  | 42.53588490686087  | 9.909888565723682  | 2.3226316738602586 |  -0.3149126714649283   |  0.8404764213735121 |  0.03578914112194774  |  1.273587275530554  |
| 00339.png |  6.57074360251353  | 32.35538849528757  | 2.9277807631321036 | 2.606085561686693  |  -0.7199980641201955   |  0.9509265705997695 |  0.05079359208509536  |  1.725715984304606  |
| 01807.png | 6.2887844662923555 | 40.82748342720925  | 5.0761782413401795 | 2.326809056806521  |   0.7361518510038549   | 0.38662644546202973 |  0.008142892952728385 |  1.217088613136219  |
| 01267.png | 6.6280943423838865 | 36.37005904894977  |  3.49053532983516  | 3.065188921969638  |  -0.3903877731993672   |  1.0172610056275393 |  0.07536307698426037  |  1.6328945281804297 |
| 01165.png | 6.523689713214686  | 26.62076068575739  | 3.020106370298686  | 3.219611057279222  |  -0.6980164444597386   |  0.9654929320425614 |  0.07262884704688395  |  1.631386354788677  |
| 02045.png | 7.125269782458033  | 41.99048665898071  | 6.529449177807899  | 3.3261481224372655 |  0.29989213961084477   |  0.6707056554489356 |  0.022367480589511272 |  1.2647566439734363 |
| 01724.png | 5.867720365507271  | 27.825112727845514 | 5.844222170468308  | 2.733270213892278  |  0.13565435217395533   |  0.6803705065357296 |  0.04254590347774536  |  1.355114861767305  |
| 02611.png | 6.305992847068411  | 29.332631213388563 | 4.919588089121045  | 4.014414639408306  |  0.03460640438353821   |  0.7213909203810601 |  0.09901008732865729  |  1.2999212849066626 |
| 03260.png | 6.244666851847289  | 30.206096142426485 | 6.1539843930901705 | 2.8215758440752214 |  0.004985279342445859  |  0.6665514883852752 |  0.05984119412871256  |  1.2585657814875264 |
| 01856.png | 5.3724730796060935 | 13.630069299279876 | 4.375600812371558  | 2.8846372319070834 |   0.6239862279669848   |  0.7144883953285386 |  0.09998991848834916  |  1.3822498923419422 |
| 03462.png | 7.0045817723815125 | 40.23999872439746  | 7.461562708559736  | 2.8814124293935826 | -0.026835589589187248  |  0.6857592099312635 |  0.035507467686552004 |  1.231918638273259  |
| 03281.png | 6.689991783257241  | 34.95891846950113  | 7.363103526070453  | 2.9458357625724667 |  -0.1550874356070925   |  0.6405220943820372 |   0.0432375241322652  |  1.2130035605648826 |
| 01779.png | 6.120456266185678  | 34.416144862722504 | 5.179578131212991  | 3.381497445783449  |  0.37859512658484357   |  0.676197474385184  |  0.047863389826355414 |  1.3966646517253236 |
| 03878.png | 6.886389569974681  | 42.75842977742907  | 5.085961383999668  | 2.5376101222137706 |  -0.43909924723029403  |  0.9285696899299398 |  0.038213699516925756 |  1.4664779464301185 |
| 00818.png | 6.391736542107911  | 27.22182846411787  | 7.272420898066913  | 2.8521963128039935 |   0.5531184710908714   |  0.8537181567710498 |  0.026894239220833158 |  1.3354633227391532 |
| 02090.png | 7.154878669831874  | 42.25264305452428  | 6.884565067973414  | 3.1842658112268034 |   0.5103587817554557   |  0.6887116208663456 |  0.024139945484567816 |  1.2568694549432848 |
| 00434.png | 6.7765682261393225 | 36.043459293331736 | 4.5744419652765105 | 2.648463878536684  |  -0.4843672470336652   |  0.8921512292245433 |  0.029005479225712425 |  1.6182874238049583 |
| 04092.png | 6.838368327314666  | 38.85312813796954  | 5.0221186946474425 | 2.4919493838905296 |  -0.4697458639786434   |  0.8727017015777788 |  0.026702375732562122 |  1.5498699772005766 |
| 00871.png | 6.608587660680771  | 29.105049682362754 | 8.335104275901513  | 2.4440224397372567 |  0.35310051503373185   |  0.8022145220459967 |  0.02097276016185551  |  1.276776898837179  |
| 04006.png |  6.78801244447819  | 39.084769551913595 | 4.702361616863201  | 2.893526611230266  |  -0.5495594233400589   |  0.7942241524243114 |  0.02310500786482518  |  1.5313487577982077 |
| 00419.png | 6.561107993573997  | 33.795289073313405 | 4.073673360504369  | 2.127746741167182  |   -0.892188256210807   |  0.7896017707847434 |  0.018781594069735355 |  1.6116949963746279 |
| 01527.png | 7.138423203535429  | 36.09349209181386  | 10.641396285629702 | 1.893552477730898  |  -0.2807013310621222   |  0.7390779175597084 |  0.009642955636188742 |  1.1873287497542928 |
| 02641.png | 6.3660316043146405 | 50.108724636529914 | 4.570858996443784  | 1.2798750703328896 | -0.015489796943588527  | 0.16894027527880318 | 0.0013974751511031363 |   1.09391192787262  |
| 03575.png | 6.627711624266731  | 37.38781536317462  | 7.344447043372415  | 3.1627168954356795 |   0.4446715171562641   |  0.6255403418395623 |  0.03306793130978148  |  1.1912796152414753 |
| 00857.png | 6.848154152298648  | 35.99748434517837  | 3.3918256217606815 | 3.7559454929537983 |  -0.3073491693537399   |  0.9049756903700799 |  0.04145097569400572  |  1.647847099692846  |
| 01741.png | 5.859887237232824  | 27.95353189859447  | 5.860105599996485  | 2.720451998087245  |   0.1162747530292833   |  0.6811223398936106 |  0.042579600050031315 |  1.3511932703799108 |
| 02394.png | 6.182908918010869  | 25.360197922381012 | 3.4405707749740557 | 4.474493224441732  |  -0.20907315605640153  |  0.5893835772031875 |  0.12569265032937932  |  1.3364653832954336 |
| 01861.png | 5.423957390079561  | 13.886712836105282 | 4.514058799149172  | 2.8548771824121864 |   0.6101381073905875   |  0.7319908840626982 |  0.09476632741723602  |  1.3849114086735554 |
| 00497.png | 6.531170682273903  |  38.636025976889   | 4.308625515754902  | 2.3403892037533383 |  -0.5463954036675608   |  0.9014652012710882 |  0.025677834083601664 |  1.6266858750630253 |
| 01996.png | 6.651929639494958  |  27.8379564682612  | 5.059077372039663  | 3.7934042843187794 |   0.3689098084218116   |  0.7459520653531138 |  0.036617517817069185 |  1.3160222896941534 |
| 00118.png | 6.419129364024302  | 24.206557560177426 | 6.040470625090896  | 2.370886247682372  |  -0.03151348904551332  |  0.8946975116548349 |  0.05491584126238543  |  1.431399406860262  |
| 01462.png | 7.312759341133437  | 59.46040925495885  | 5.032222316581715  | 3.0203512944302244 |  0.08980128501133863   |  0.9153327030487876 |  0.018739463914727725 |  1.5772655374592708 |
| 02249.png | 6.572965596999333  | 32.70271919901834  |  5.37709666068159  | 3.6915183792506787 |  -0.07619895074757962  |  0.6761635592799455 |   0.0647394410232082  |  1.2799025696519621 |
| 00306.png | 6.163863314996985  | 25.839484817083203 |  4.27506446422275  | 2.9692985123002336 |   0.6238325251741397   |  1.014350120105661  |   0.0661614210455014  |  1.596017525189147  |
| 02083.png | 7.186575887520648  | 43.20331320033014  | 6.826155867890899  | 3.1749587266764894 |   0.4487817950221733   |  0.6977641704010937 |  0.02336709137375112  |  1.2644250572613058 |
| 01937.png | 6.709971875252993  | 31.309251266633822 | 8.606035367730994  | 2.6463769195246383 |   0.4639155322172511   |  0.8083188513419465 |   0.0224174443113378  |  1.2869169081808884 |
| 01147.png | 6.296392406091897  | 32.21352524052092  | 2.888943892425727  |  3.76125827882212  |  -0.6782512233293736   |  0.9692758214294135 |  0.07486523461572002  |  1.6231195344581597 |
| 00687.png | 6.7917717211041735 | 33.63107190304159  | 4.3938422626558244 | 2.629110203910891  |  -0.7911728831590338   |  0.8983013046122412 |  0.02335131017617062  |  1.6295345309997584 |
| 01249.png | 6.256150365155552  | 22.656616981866573 | 3.1778899682579995 | 2.211592548246616  |  -0.8719263758466251   |  0.8970532424653459 |   0.0464429489633656  |  1.7115158993316937 |
| 00994.png | 6.366578261104803  | 26.96313033290119  | 4.406500564329735  | 2.7550501841232986 |  -0.1437749777059806   |  0.8101951705138546 |  0.024099358493882596 |  1.585994053372116  |
| 00643.png | 6.600692912011322  | 28.28398272192199  | 3.456442554537239  | 2.4991335024513672 |  -0.9700366952096632   |  0.7503058123858424 |  0.036480407678505286 |  1.661031373589613  |
| 01707.png |  6.71218730735757  | 30.777951467423172 | 7.6470937297960635 | 2.560185362993902  |  0.22334912715017635   |  0.8174980057133516 |  0.035427021532679535 |  1.3775702174591018 |
| 00112.png | 6.457783109044184  | 25.809665769191007 | 6.172235303563862  | 2.452231922395306  |  0.08667325783146074   |  0.8977901659291966 |  0.05349192335002135  |  1.4213480806327368 |
| 00042.png | 6.390619322749671  | 26.216339714593488 | 5.681469627905293  | 2.671545579564212  |  0.36436126904020083   |  0.894213328778412  |  0.05339929245834369  |  1.4894546061445006 |
| 00400.png | 6.843735186547221  | 31.581476987322368 | 5.419743949020808  | 1.9441483307864011 |  -0.45890353507046094  |  0.8990184748361838 |  0.01778893975140293  |  1.5410932459625832 |
| 01242.png | 6.284140484210792  | 25.888932969239416 | 3.7366364278458053 | 2.201794431507798  |   -0.826117228647715   |  0.8838676699720216 |  0.03076017938956476  |  1.6941021858087235 |
| 01227.png | 6.481228300427542  | 26.819667317801304 | 5.060308093771414  |  2.38809143512868  |  -0.42276668877100343  |  0.8971517531640779 |  0.030165378863356098 |  1.5971522267492375 |
| 02142.png | 7.144605945610834  | 43.97555461715601  | 5.328020630841902  | 3.651381810983386  |   0.4618135516563937   |  0.6774814725335054 |  0.052980526156071545 |  1.3104673002509588 |
| 02816.png | 7.201826331503082  | 42.01455577234997  | 8.002234416914987  | 3.1848523961820816 |   0.3210689966517643   |  0.7750794414731486 |  0.06958971532101664  |  1.2524186447804944 |
| 01783.png | 6.122194256693574  | 34.421684648623035 | 5.200694308401295  | 3.3752210796058186 |  0.38357149029874227   |  0.6790356480659911 |  0.04737361988166287  |  1.395573995989885  |
| 02450.png |  6.26942369692343  | 32.872449927460636 | 5.287009994727525  | 3.3922302557088435 |  -0.05041175528439502  |  0.6785553743172016 |  0.05655434139471654  |  1.3269495581354196 |
| 00025.png |  6.20374570394126  | 23.266836777202144 | 5.246575117231822  | 2.572116107298391  |  0.28785408992838024   |  0.8917411015363683 |  0.04926448578675427  |  1.539323075206993  |
| 02556.png | 5.578688421126456  | 21.37822412408941  | 4.734920262938697  | 3.275397261129642  |  -0.15848371719648094  |  0.6323258566237986 |  0.10552694128366584  |  1.3313603218974746 |
| 01547.png | 6.683682590801731  | 40.78461924421001  | 5.537700683587133  | 3.9337448620169813 |  0.30454416857124283   |  0.6907956382637073 |   0.0326207047511667  |  1.3808786352628255 |
| 02709.png | 6.830535609572904  | 31.834501387646654 | 6.885911711227066  | 3.438675866222255  |  0.31243927900487495   |  0.7817793082881018 |  0.059316723725796966 |  1.234568351347574  |
| 00061.png | 6.432210951456502  | 27.658493661667904 | 4.799286376262692  | 2.9462366735711707 |  0.18796049144552118   |  0.8224813714317494 |  0.03134311848175292  |  1.5661009663208985 |
| 01562.png | 6.681411861793239  | 40.78711826716574  |  5.56075031651738  |  3.93742884903791  |   0.297745688188226    |  0.6889315404075873 |  0.03233717923064422  |  1.3821559544689124 |
| 02530.png | 7.122361805432043  | 67.14118115405522  | 6.025637360399876  | 3.3124417769749197 |  -0.5544076190743242   |  0.8317685382836173 |   0.0475858093876584  |  1.4112038506936835 |
| 00801.png | 6.423746470232099  | 25.68877734638349  | 7.2501242552640255 | 2.807204374511256  |   0.5186518678263623   |  0.8599598434707124 |  0.028994220153051135 |  1.3319809426850318 |
| 03417.png | 6.878756625327009  | 36.72962247769896  | 8.072748764553339  | 3.0843703088967525 |  -0.09066466448087482  |  0.6487727047124385 |  0.03449870214888268  |  1.220479504283552  |
| 02896.png | 6.677813281188122  | 47.116505399431105 | 7.160757556773045  | 0.5384714730409434 |  -0.08517946376844224  | 0.11970802614497922 | 0.0012596702055393187 |  0.607446369202391  |
| 02778.png | 6.476408750002747  | 22.906043725227562 | 3.690951948670616  | 2.317842479672115  |   -0.95738145746965    |  0.9393262817744721 |   0.0283869813029983  |  1.6391876508447174 |
| 01204.png | 6.146687821866588  | 23.65384535316473  | 5.214172084527808  | 2.772587991710282  |  0.20452704699842023   |  0.8561398094462178 |  0.04080160793547434  |  1.5117217989736171 |
| 01388.png | 5.358712986899528  | 20.290129700732543 | 4.275636267759124  | 2.6246973558092117 |   0.4492190372280302   |  0.6561553214617413 |  0.07228946771850579  |  1.413859701754516  |
| 00082.png | 6.632865089665131  | 26.43988195155697  | 5.806766166195848  | 2.444833446920672  |  -0.07181556144501203  |  0.9157248312334718 |  0.06620167615773012  |  1.4886994077532032 |
| 01122.png | 6.350751953635198  | 31.47011993246011  |  3.30151052528105  | 3.556352992161756  |  -0.5278555793613782   |  0.8568302499705837 |  0.051578024042809985 |  1.6104154644325182 |
| 02606.png | 6.320186031831669  | 30.173139386074848 | 4.634562546566854  | 4.223150761953384  | -0.060635678003507845  |  0.6866892067788787 |  0.10897198432038818  |  1.2750324629730432 |
| 00697.png | 6.679932644142193  | 29.33386418849213  | 3.8633818259869175 |  2.31047681596682  |  -0.8425831125293508   |  0.8422087471013193 |  0.015268181333188304 |  1.6761141411602805 |
| 00453.png | 5.981844409496873  | 21.216037428203073 | 3.848841763766491  | 1.972860927055383  |   -0.826203459601324   |  0.8504882401896017 |  0.03165213489399945  |  1.6263940409468074 |
| 00958.png | 6.4813943366964475 | 29.451699390268107 | 4.569168656990829  | 2.6037308007240623 |   0.3568451522720747   |  0.8263842062481762 |  0.023141916075731683 |  1.5590752376152088 |
| 02527.png | 6.880561496416662  | 58.291178115425666 | 6.995701427480342  | 2.7610431528009296 |  -0.5505455198002343   |  0.7344159502469831 |  0.033249674683398976 |  1.2858128148531485 |
| 02236.png | 6.230776100843345  | 28.658283598442306 | 5.393444432276426  | 3.6991151713107984 |  0.27259642693843467   |  0.6192713428729799 |   0.0668919103593004  |  1.2837718631765513 |
| 00800.png | 6.374523756064122  | 20.798098103061395 | 6.191449255495176  | 1.9550602416615586 |  -0.26584244492881215  |  0.7514424583658069 |   0.035649652976221   |  1.2857236471159645 |
| 01101.png | 6.520117320301475  | 25.347753067216118 | 4.582961000746395  | 2.5379952615133643 |   -0.533830517005412   |  0.8735428334861018 |  0.016758161914293704 |  1.6265831237182953 |
| 02317.png | 6.677634866447591  | 40.820214982828816 | 5.6222979084050335 | 3.966271787977221  |  -0.28087812820269725  |  0.6334283178978586 |  0.05251511493379087  |  1.252541547890913  |
| 01579.png | 6.675182180512183  | 40.89002122719824  | 5.543439151659018  | 3.932802567869313  |  0.29752668230324375   |  0.6754851400904522 |  0.03190137561861993  |  1.3862685010198332 |
| 00834.png | 6.8764624591261505 |  36.3392425966622  | 3.891612174586872  | 3.072879315617711  |  -0.3078271408110122   |  0.9099464145299949 |  0.029228960140423955 |  1.668491935372796  |
| 01985.png | 6.058175447073547  | 27.57065448105273  | 6.386590626614758  | 3.0526919099697443 |   0.7894097389104264   |  0.7360870155381175 |  0.035757190261917704 |  1.3163649118275578 |
| 00071.png | 6.362332163886591  | 27.896315804349868 | 4.658592566434898  | 3.0305272958470306 |  0.24389741290208106   |  0.8313767575527347 |  0.031211374211177187 |  1.566494071486444  |
| 02102.png | 7.285999716806084  | 51.34337912027434  | 4.286155592614224  | 4.362292581992746  |   0.3781709154623314   |  0.8469023642052642 |  0.04580779953279992  |  1.3722669624089558 |
| 01599.png | 6.645286166286666  | 30.764525626813576 | 6.3890264782694235 | 3.1136979810730474 |   0.5484091586082974   |  0.8321998873943902 |  0.032245540265499424 |  1.407925412135835  |
| 01806.png | 6.309920880419636  | 40.530374652232624 | 5.246271830156719  | 2.2839882620827026 |   0.7194186868413897   |  0.3838156181825274 |  0.007982194302053953 |  1.2011600854650784 |
| 03989.png |  6.58180170349785  | 36.936618379743365 | 5.717461913018253  | 2.532616701138207  |  -0.13871273981751386  |  1.013923325130306  |  0.03213902935638104  |  1.4576277446529233 |
| 01947.png | 6.654269781104144  | 29.90504911343904  | 8.636532753231196  | 2.551790514113022  |   0.5241163407829889   |  0.8048101009955949 |  0.018736022834400786 |  1.2845714469514151 |
| 01773.png | 6.1235525079178625 | 34.35206782337259  | 5.192154680939242  | 3.381677017069084  |   0.3815968648698098   |  0.6758253609740814 |  0.047559660615363535 |  1.3980529616884478 |
| 02002.png | 6.835993114475156  | 31.67948449894241  | 4.434208588185404  | 3.8950774032857676 |  0.46533160272606927   |  0.7127803341457106 |  0.04450870304565835  |  1.3258376605824964 |
| 00653.png | 6.5618375220616105 | 27.772705518159547 | 3.8442509040050035 | 2.295419787688439  |  -0.8664172526127133   |  0.9229399797138884 |  0.019894649809134225 |  1.6865425589158256 |
| 00353.png | 5.861661829829259  | 18.719085874632853 | 3.5843257159840163 | 2.337399662105401  |   0.6412444213301057   |  0.778001827924761  |  0.03644176706981691  |  1.5835436543334938 |
| 00825.png | 6.779844181354531  | 31.640070638727966 | 4.062872102958763  | 3.118064203047667  |  -0.37051645309477743  |  0.936625709267574  |  0.029989239581658264 |  1.6606786024474431 |
| 00922.png | 6.223490191771081  | 23.628493237872448 | 4.901026973448857  | 2.4707654646888675 |   0.3272823754389531   |  0.7743471768317631 |  0.03165690810550106  |  1.5057473351202244 |
| 00284.png | 6.2444721598121395 | 26.907547023417177 | 4.2632500426905775 | 3.055160130272113  |   0.5906326844098251   |  1.0055732627822804 |  0.05600250561840603  |  1.6159186408203865 |
| 01422.png | 7.474227192020931  | 44.63258944722846  | 10.852642489894066 | 2.3333875237889288 |  -0.3086462287764948   |  0.8254339251124649 |  0.040290028060448305 |  1.1843489400167995 |
| 00385.png | 5.833891367353224  | 18.833267879457257 | 3.5380810486226646 | 2.3180027853049543 |   0.6759982706201623   |  0.7663875568662555 |  0.037463287159341406 |  1.5892335587373836 |
| 03433.png | 6.751469624515219  | 35.97258175821528  | 5.870758302343454  | 3.2586343176570134 |   0.3800704900821482   |  0.7079760314406606 |  0.047749434804901306 |  1.3628768120871015 |
| 00652.png | 6.172418136703019  | 21.78795611055714  | 2.987309202696657  | 2.1526199307529823 |  -0.9699355116835159   |  0.7415481955613923 |  0.03882329813698542  |  1.6951072488351124 |
| 00677.png |  6.77757300261819  | 30.841938003338516 | 4.490278477245666  | 2.493496956124331  |  -0.7094455074494963   |  0.8988908436381207 |  0.025369406483179736 |  1.6247605595308472 |
| 01911.png | 5.367957695324902  | 17.485869700896238 |  3.87835288613698  | 3.0270878947708892 |   0.2976262938508408   |  0.5869663024358474 |  0.07864786320432325  |  1.468262080083157  |
| 00232.png | 6.601281401197697  | 30.014020877478913 | 5.762733694982011  | 2.6608148980454382 |  0.03812046663962704   |  0.944137501660419  |   0.053892417058139   |  1.4522157999364809 |
| 00215.png | 6.713088639184607  | 32.121584005979635 | 6.1222646494999795 | 2.7430508900533024 |   0.1717156867063513   |  1.0554102910014855 |  0.07823770791947844  |  1.3864310249750909 |
| 01899.png | 5.361178061814033  | 17.53850732095364  | 3.8750273173543683 | 3.0164607693907373 |   0.3200859417415704   |  0.5791706811465511 |  0.07816925617139792  |  1.4689592190497902 |
| 00976.png | 6.2849836362634015 | 26.58679468403059  | 4.425341141813789  | 2.7349110936920447 |  -0.1022043066930873   |  0.7975345028504204 |  0.022692328404445388 |  1.5891852867395149 |
| 02322.png | 6.4114660798598795 | 31.738911548791947 | 5.075604060230926  | 3.7321999714435554 |  -0.2560306734252228   |  0.5912621591308193 |  0.05244734245392873  |  1.2633290716831933 |
| 01079.png | 6.720538872096799  | 30.842142505962418 |  4.29585416455666  | 2.7066065764537646 |  -0.48535745120937634  |  0.9948897614496267 |  0.014887707483762535 |  1.6462903121716264 |
| 01954.png | 6.633686723830807  | 29.40359247275125  | 8.606209771980478  | 2.5278555178963513 |    0.5202000412545     |  0.7940444508742313 |  0.019306666373526557 |  1.2875094216093217 |
| 00242.png | 6.556302872310934  |  30.4565920285144  | 4.962697352379954  | 2.8752904315657193 |  -0.03831200218750966  |  0.9338353550675793 |  0.06746767057764393  |  1.5250608053922143 |
| 03109.png | 6.567273313406617  | 34.23252684739048  | 6.003849193574414  | 3.630978555831809  |   0.4501727210191153   |  0.7607158520834594 |  0.034884716928453026 |  1.303863208132276  |
| 01223.png | 6.643589272813995  | 29.50430775037249  | 5.569444251027935  | 2.5069500879295847 |  0.11470139959706549   |  0.8969740628492948 |   0.0269469544454399  |  1.4992735932777976 |
| 00159.png | 6.651683869562595  | 30.927002350838702 | 6.029346736017822  | 2.5099456938732216 |  -0.11401486505029867  |  0.929347221820443  |  0.05031890909969623  |  1.4320766076185214 |
| 01415.png | 7.4624472034902105 | 44.37369859090814  | 10.841449390210549 | 2.374361939570412  |  -0.33428445042227484  |  0.8240992026160152 |  0.040030904997357536 |  1.1872386665026675 |
| 01406.png | 7.4716878228162695 | 44.74924910734807  | 10.84485506405792  | 2.333529739366467  |  -0.32370565984578165  |  0.819262774307251  |  0.03985149072508777  |  1.1865423789851721 |
| 01584.png | 6.573151535640998  | 30.592647672032935 | 6.249210020780263  | 3.2598474434958113 |   0.6873438081603866   |  0.837169686797188  |  0.03480769553596599  |  1.3949729583836428 |
| 03438.png | 6.738958237327362  | 35.91581370606651  | 6.561069827974406  | 3.0977769579022176 |  0.29924208359404403   |  0.645150109580693  |  0.038554956480020997 |  1.2610897045693565 |
| 01729.png | 5.860811571589697  | 27.92539519048446  | 5.852869247715952  | 2.7241888830128556 |  0.12451958603729897   |  0.6827358476146488 |  0.04309863055553461  |   1.35212567915407  |
| 02337.png | 6.043050582419437  | 19.92719397107931  | 4.240685956826785  | 3.9800742559183986 |  -0.36291882240876405  |  0.5508895901880555 |  0.08957280252666801  |  1.285026167298005  |
| 00449.png | 6.700620884834205  | 38.47839711429539  | 3.4183923423741995 | 2.5955766216510536 |  -0.7255943491713036   |  0.9483947413120586 |  0.03042832000378775  |  1.6937705235962301 |
| 01913.png | 5.952588200420082  | 43.704270300859754 | 4.897586983726725  | 1.4867720395835575 |  -0.4201919501547807   | 0.17786385147137432 | 0.0011560637831239885 |  1.0484796338663194 |
